strategy_id,timestamp,equity,drawdown_pct
benchmark_buy_hold_equal_weight,2026-01-05T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-06T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-07T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-08T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-09T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-12T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-13T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-14T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-15T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-16T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-20T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-21T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-22T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-23T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-26T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-27T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-28T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-29T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-01-30T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-02T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-03T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-04T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-05T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-06T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-09T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-10T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-11T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-12T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-13T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-17T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-18T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-19T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-20T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-23T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-24T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-25T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-26T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-02-27T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-02T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-03T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-04T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-05T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-06T14:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-09T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-10T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-11T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-12T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-13T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-16T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-17T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-18T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-19T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-20T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-23T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-24T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-25T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-26T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-27T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-30T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-03-31T13:30:00+00:00,100000,0
benchmark_buy_hold_equal_weight,2026-04-01T13:30:00+00:00,99993.393284,-0.00006607
benchmark_buy_hold_equal_weight,2026-04-02T13:30:00+00:00,100044.453284,0
benchmark_buy_hold_equal_weight,2026-04-06T13:30:00+00:00,100142.223284,0
benchmark_buy_hold_equal_weight,2026-04-07T13:30:00+00:00,100100.293284,-0.0004187
benchmark_buy_hold_equal_weight,2026-04-08T13:30:00+00:00,100468.073284,0
benchmark_buy_hold_equal_weight,2026-04-09T13:30:00+00:00,100697.393284,0
benchmark_buy_hold_equal_weight,2026-04-10T13:30:00+00:00,100815.893284,0
benchmark_buy_hold_equal_weight,2026-04-13T13:30:00+00:00,100977.983284,0
benchmark_buy_hold_equal_weight,2026-04-14T13:30:00+00:00,101340.063284,0
benchmark_buy_hold_equal_weight,2026-04-15T13:30:00+00:00,101636.193284,0
benchmark_buy_hold_equal_weight,2026-04-16T13:30:00+00:00,101693.103284,0
benchmark_buy_hold_equal_weight,2026-04-17T13:30:00+00:00,101914.513284,0
benchmark_buy_hold_equal_weight,2026-04-20T13:30:00+00:00,101874.633284,-0.00039131
benchmark_buy_hold_equal_weight,2026-04-21T13:30:00+00:00,101801.673284,-0.0011072
benchmark_buy_hold_equal_weight,2026-04-22T13:30:00+00:00,102121.783284,0
benchmark_buy_hold_equal_weight,2026-04-23T13:30:00+00:00,101932.113284,-0.00185729
benchmark_buy_hold_equal_weight,2026-04-24T13:30:00+00:00,102285.213284,0
benchmark_buy_hold_equal_weight,2026-04-27T13:30:00+00:00,102342.773284,0
benchmark_buy_hold_equal_weight,2026-04-28T13:30:00+00:00,102297.183284,-0.00044546
benchmark_buy_hold_equal_weight,2026-04-29T13:30:00+00:00,102257.973284,-0.00082859
benchmark_buy_hold_equal_weight,2026-04-30T13:30:00+00:00,102088.253284,-0.00248694
benchmark_buy_hold_equal_weight,2026-05-01T13:30:00+00:00,102289.963284,-0.00051601
benchmark_buy_hold_equal_weight,2026-05-04T13:30:00+00:00,102281.893284,-0.00059486
benchmark_buy_hold_equal_weight,2026-05-05T13:30:00+00:00,102394.823284,0
benchmark_buy_hold_equal_weight,2026-05-06T13:30:00+00:00,102735.063284,0
benchmark_buy_hold_equal_weight,2026-05-07T13:30:00+00:00,102775.033284,0
benchmark_buy_hold_equal_weight,2026-05-08T13:30:00+00:00,102964.613284,0
benchmark_buy_hold_equal_weight,2026-05-11T13:30:00+00:00,102970.943284,0
benchmark_buy_hold_equal_weight,2026-05-12T13:30:00+00:00,102910.243284,-0.00058949
benchmark_buy_hold_equal_weight,2026-05-13T13:30:00+00:00,103115.273284,0
benchmark_buy_hold_equal_weight,2026-05-14T13:30:00+00:00,103292.133284,0
benchmark_buy_hold_equal_weight,2026-05-15T13:30:00+00:00,103126.003284,-0.00160835
benchmark_buy_hold_equal_weight,2026-05-18T13:30:00+00:00,103061.133284,-0.00223638
benchmark_buy_hold_equal_weight,2026-05-19T13:30:00+00:00,102896.233284,-0.00383282
benchmark_buy_hold_equal_weight,2026-05-20T13:30:00+00:00,103150.963284,-0.00136671
benchmark_buy_hold_equal_weight,2026-05-21T13:30:00+00:00,103164.083284,-0.00123969
benchmark_buy_hold_equal_weight,2026-05-22T13:30:00+00:00,103135.853284,-0.00151299
benchmark_buy_hold_equal_weight,2026-05-26T13:30:00+00:00,103163.003284,-0.00125014
benchmark_buy_hold_equal_weight,2026-05-27T13:30:00+00:00,103214.743284,-0.00074923
benchmark_buy_hold_equal_weight,2026-05-28T13:30:00+00:00,103427.103284,0
benchmark_buy_hold_equal_weight,2026-05-29T13:30:00+00:00,103512.933284,0
benchmark_buy_hold_equal_weight,2026-06-01T13:30:00+00:00,103623.963284,0
benchmark_buy_hold_equal_weight,2026-06-02T13:30:00+00:00,103520.363284,-0.00099977
benchmark_buy_hold_equal_weight,2026-06-03T13:30:00+00:00,103133.563284,-0.0047325
benchmark_buy_hold_equal_weight,2026-06-04T13:30:00+00:00,103253.863284,-0.00357157
benchmark_buy_hold_equal_weight,2026-06-05T13:30:00+00:00,102606.773284,-0.00981617
benchmark_buy_hold_equal_weight,2026-06-08T13:30:00+00:00,102601.753284,-0.00986461
benchmark_buy_hold_equal_weight,2026-06-09T13:30:00+00:00,102360.773284,-0.01219013
benchmark_buy_hold_equal_weight,2026-06-10T13:30:00+00:00,102029.693284,-0.01538515
benchmark_buy_hold_equal_weight,2026-06-11T13:30:00+00:00,102280.523284,-0.01296457
benchmark_buy_hold_equal_weight,2026-06-12T13:30:00+00:00,102232.983284,-0.01342334
benchmark_buy_hold_equal_weight,2026-06-15T13:30:00+00:00,102703.283284,-0.00888482
benchmark_buy_hold_equal_weight,2026-06-16T13:30:00+00:00,102542.373284,-0.01043764
benchmark_buy_hold_equal_weight,2026-06-17T13:30:00+00:00,102182.963284,-0.01390605
benchmark_buy_hold_equal_weight,2026-06-18T13:30:00+00:00,102484.783284,-0.0109934
benchmark_buy_hold_equal_weight,2026-06-22T13:30:00+00:00,102187.883284,-0.01385857
benchmark_buy_hold_equal_weight,2026-06-23T13:30:00+00:00,101951.843284,-0.01613642
benchmark_buy_hold_equal_weight,2026-06-24T13:30:00+00:00,101852.063284,-0.01709933
benchmark_buy_hold_equal_weight,2026-06-25T13:30:00+00:00,101450.423284,-0.02097526
benchmark_buy_hold_equal_weight,2026-06-26T13:30:00+00:00,101651.343284,-0.01903633
benchmark_buy_hold_equal_weight,2026-06-29T13:30:00+00:00,101849.833284,-0.01712085
benchmark_buy_hold_equal_weight,2026-06-30T13:30:00+00:00,102090.563284,-0.01479774
benchmark_buy_hold_equal_weight,2026-07-01T13:30:00+00:00,102181.673284,-0.0139185
benchmark_buy_hold_equal_weight,2026-07-01T13:30:00+00:00,102170.923584,-0.01402224
bullish_fvg_continuation,2026-01-05T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-06T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-07T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-08T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-09T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-12T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-13T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-14T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-15T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-16T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-20T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-21T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-22T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-23T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-26T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-27T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-28T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-29T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-01-30T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-02-02T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-02-03T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-02-04T14:30:00+00:00,100000,0
bullish_fvg_continuation,2026-02-05T14:30:00+00:00,99880.655405,-0.00119345
bullish_fvg_continuation,2026-02-06T14:30:00+00:00,99991.155405,-0.00008845
bullish_fvg_continuation,2026-02-09T14:30:00+00:00,99816.155405,-0.00183845
bullish_fvg_continuation,2026-02-10T14:30:00+00:00,99769.155405,-0.00230845
bullish_fvg_continuation,2026-02-11T14:30:00+00:00,99593.610137,-0.0040639
bullish_fvg_continuation,2026-02-12T14:30:00+00:00,98444.070137,-0.0155593
bullish_fvg_continuation,2026-02-13T14:30:00+00:00,98009.600534,-0.01990399
bullish_fvg_continuation,2026-02-17T14:30:00+00:00,98121.920534,-0.01878079
bullish_fvg_continuation,2026-02-18T14:30:00+00:00,98278.440534,-0.01721559
bullish_fvg_continuation,2026-02-19T14:30:00+00:00,98274.280534,-0.01725719
bullish_fvg_continuation,2026-02-20T14:30:00+00:00,98374.120534,-0.01625879
bullish_fvg_continuation,2026-02-23T14:30:00+00:00,98464.080534,-0.01535919
bullish_fvg_continuation,2026-02-24T14:30:00+00:00,98531.680534,-0.01468319
bullish_fvg_continuation,2026-02-25T14:30:00+00:00,98672.600534,-0.01327399
bullish_fvg_continuation,2026-02-26T14:30:00+00:00,97961.881704,-0.02038118
bullish_fvg_continuation,2026-02-27T14:30:00+00:00,96930.041704,-0.03069958
bullish_fvg_continuation,2026-03-02T14:30:00+00:00,96993.644467,-0.03006356
bullish_fvg_continuation,2026-03-03T14:30:00+00:00,96867.284467,-0.03132716
bullish_fvg_continuation,2026-03-04T14:30:00+00:00,97022.764467,-0.02977236
bullish_fvg_continuation,2026-03-05T14:30:00+00:00,97038.364467,-0.02961636
bullish_fvg_continuation,2026-03-06T14:30:00+00:00,96575.69603,-0.03424304
bullish_fvg_continuation,2026-03-09T13:30:00+00:00,96852.61603,-0.03147384
bullish_fvg_continuation,2026-03-10T13:30:00+00:00,97040.13603,-0.02959864
bullish_fvg_continuation,2026-03-11T13:30:00+00:00,96951.09603,-0.03048904
bullish_fvg_continuation,2026-03-12T13:30:00+00:00,96513.77603,-0.03486224
bullish_fvg_continuation,2026-03-13T13:30:00+00:00,96106.04426,-0.03893956
bullish_fvg_continuation,2026-03-16T13:30:00+00:00,96260.48426,-0.03739516
bullish_fvg_continuation,2026-03-17T13:30:00+00:00,96193.40426,-0.03806596
bullish_fvg_continuation,2026-03-18T13:30:00+00:00,96113.84426,-0.03886156
bullish_fvg_continuation,2026-03-19T13:30:00+00:00,96018.16426,-0.03981836
bullish_fvg_continuation,2026-03-20T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-03-23T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-03-24T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-03-25T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-03-26T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-03-27T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-03-30T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-03-31T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-04-01T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-04-02T13:30:00+00:00,95753.250767,-0.04246749
bullish_fvg_continuation,2026-04-06T13:30:00+00:00,96194.439421,-0.03805561
bullish_fvg_continuation,2026-04-07T13:30:00+00:00,95462.536664,-0.04537463
bullish_fvg_continuation,2026-04-08T13:30:00+00:00,96173.136664,-0.03826863
bullish_fvg_continuation,2026-04-09T13:30:00+00:00,96755.412207,-0.03244588
bullish_fvg_continuation,2026-04-10T13:30:00+00:00,97219.518373,-0.02780482
bullish_fvg_continuation,2026-04-13T13:30:00+00:00,97745.138373,-0.02254862
bullish_fvg_continuation,2026-04-14T13:30:00+00:00,99470.838373,-0.00529162
bullish_fvg_continuation,2026-04-15T13:30:00+00:00,100146.478373,0
bullish_fvg_continuation,2026-04-16T13:30:00+00:00,100286.999633,0
bullish_fvg_continuation,2026-04-17T13:30:00+00:00,101200.555808,0
bullish_fvg_continuation,2026-04-20T13:30:00+00:00,100912.415808,-0.00284722
bullish_fvg_continuation,2026-04-21T13:30:00+00:00,100481.893117,-0.00710137
bullish_fvg_continuation,2026-04-22T13:30:00+00:00,101926.923117,0
bullish_fvg_continuation,2026-04-23T13:30:00+00:00,101393.743117,-0.005231
bullish_fvg_continuation,2026-04-24T13:30:00+00:00,102206.354461,0
bullish_fvg_continuation,2026-04-27T13:30:00+00:00,101885.114461,-0.00314305
bullish_fvg_continuation,2026-04-28T13:30:00+00:00,102037.500095,-0.00165209
bullish_fvg_continuation,2026-04-29T13:30:00+00:00,101846.089122,-0.00352488
bullish_fvg_continuation,2026-04-30T13:30:00+00:00,101360.161078,-0.00827926
bullish_fvg_continuation,2026-05-01T13:30:00+00:00,102506.641078,0
bullish_fvg_continuation,2026-05-04T13:30:00+00:00,102277.971078,-0.00223078
bullish_fvg_continuation,2026-05-05T13:30:00+00:00,103255.661078,0
bullish_fvg_continuation,2026-05-06T13:30:00+00:00,104123.657192,0
bullish_fvg_continuation,2026-05-07T13:30:00+00:00,104051.963673,-0.00068854
bullish_fvg_continuation,2026-05-08T13:30:00+00:00,104852.14267,0
bullish_fvg_continuation,2026-05-11T13:30:00+00:00,105096.65655,0
bullish_fvg_continuation,2026-05-12T13:30:00+00:00,104897.95655,-0.00189064
bullish_fvg_continuation,2026-05-13T13:30:00+00:00,105890.76655,0
bullish_fvg_continuation,2026-05-14T13:30:00+00:00,106675.12655,0
bullish_fvg_continuation,2026-05-15T13:30:00+00:00,105814.64655,-0.00806636
bullish_fvg_continuation,2026-05-18T13:30:00+00:00,105444.44655,-0.01153671
bullish_fvg_continuation,2026-05-19T13:30:00+00:00,104838.72655,-0.01721488
bullish_fvg_continuation,2026-05-20T13:30:00+00:00,106038.58655,-0.00596709
bullish_fvg_continuation,2026-05-21T13:30:00+00:00,106172.61655,-0.00471066
bullish_fvg_continuation,2026-05-22T13:30:00+00:00,106270.93655,-0.00378898
bullish_fvg_continuation,2026-05-26T13:30:00+00:00,106611.72655,-0.00059433
bullish_fvg_continuation,2026-05-27T13:30:00+00:00,106811.85655,0
bullish_fvg_continuation,2026-05-28T13:30:00+00:00,107669.21655,0
bullish_fvg_continuation,2026-05-29T13:30:00+00:00,107940.023986,0
bullish_fvg_continuation,2026-06-01T13:30:00+00:00,108304.154524,0
bullish_fvg_continuation,2026-06-02T13:30:00+00:00,108398.521467,0
bullish_fvg_continuation,2026-06-03T13:30:00+00:00,106895.001467,-0.0138703
bullish_fvg_continuation,2026-06-04T13:30:00+00:00,107317.881467,-0.00996914
bullish_fvg_continuation,2026-06-05T13:30:00+00:00,105180.557888,-0.02968642
bullish_fvg_continuation,2026-06-08T13:30:00+00:00,104855.017888,-0.03268959
bullish_fvg_continuation,2026-06-09T13:30:00+00:00,103876.757888,-0.04171426
bullish_fvg_continuation,2026-06-10T13:30:00+00:00,103155.457888,-0.0483684
bullish_fvg_continuation,2026-06-11T13:30:00+00:00,103673.037888,-0.04359362
bullish_fvg_continuation,2026-06-12T13:30:00+00:00,103280.477888,-0.04721507
bullish_fvg_continuation,2026-06-15T13:30:00+00:00,104511.017888,-0.03586307
bullish_fvg_continuation,2026-06-16T13:30:00+00:00,104301.177888,-0.03779889
bullish_fvg_continuation,2026-06-17T13:30:00+00:00,102666.925717,-0.05287522
bullish_fvg_continuation,2026-06-18T13:30:00+00:00,104056.115717,-0.04005964
bullish_fvg_continuation,2026-06-22T13:30:00+00:00,103120.545366,-0.04869048
bullish_fvg_continuation,2026-06-23T13:30:00+00:00,101589.145229,-0.06281798
bullish_fvg_continuation,2026-06-24T13:30:00+00:00,101338.558153,-0.0651297
bullish_fvg_continuation,2026-06-25T13:30:00+00:00,100093.824635,-0.07661264
bullish_fvg_continuation,2026-06-26T13:30:00+00:00,100309.664635,-0.07462147
bullish_fvg_continuation,2026-06-29T13:30:00+00:00,100592.764635,-0.07200981
bullish_fvg_continuation,2026-06-30T13:30:00+00:00,100524.364635,-0.07264081
bullish_fvg_continuation,2026-07-01T13:30:00+00:00,100652.044635,-0.07146294
bullish_fvg_continuation,2026-07-01T13:30:00+00:00,100646.534335,-0.07151377
cash_no_trade_baseline,2026-01-02T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-05T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-06T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-07T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-08T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-09T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-12T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-13T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-14T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-15T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-16T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-20T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-21T14:30:00+00:00,100000,0
cash_no_trade_baseline,2026-01-22T14:30:00+00:00,100000,0
